pid,attribute,phase,calculation,value
"('INTERVENTION', '5iOVxCAHC8yo')",education,phase_1,AD,0.25166918285519900
"('INTERVENTION', '5iOVxCAHC8yo')",education,phase_1,diversity,0.17142857142857100
"('INTERVENTION', '5iOVxCAHC8yo')",education,phase_1,proportion,0.08371176585224360
"('INTERVENTION', '5iOVxCAHC8yo')",education,phase_2,AD,0.25166918285519900
"('INTERVENTION', '5iOVxCAHC8yo')",education,phase_2,diversity,0.17142857142857100
"('INTERVENTION', '5iOVxCAHC8yo')",education,phase_2,proportion,0.08371176585224360
"('INTERVENTION', '5iOVxCAHC8yo')",first_name,phase_1,AD,0.38884325391345900
"('INTERVENTION', '5iOVxCAHC8yo')",first_name,phase_1,diversity,0.021913580246913600
"('INTERVENTION', '5iOVxCAHC8yo')",first_name,phase_1,proportion,0.021289861376726600
"('INTERVENTION', '5iOVxCAHC8yo')",first_name,phase_2,AD,0.38884325391345900
"('INTERVENTION', '5iOVxCAHC8yo')",first_name,phase_2,diversity,0.021913580246913600
"('INTERVENTION', '5iOVxCAHC8yo')",first_name,phase_2,proportion,0.021289861376726600
"('INTERVENTION', '5iOVxCAHC8yo')",gender,phase_1,AD,0.99949695197051300
"('INTERVENTION', '5iOVxCAHC8yo')",gender,phase_1,diversity,0.0
"('INTERVENTION', '5iOVxCAHC8yo')",gender,phase_1,proportion,0.4252873563218390
"('INTERVENTION', '5iOVxCAHC8yo')",gender,phase_1,ratio,0.5
"('INTERVENTION', '5iOVxCAHC8yo')",gender,phase_2,AD,0.99949695197051300
"('INTERVENTION', '5iOVxCAHC8yo')",gender,phase_2,diversity,0.0
"('INTERVENTION', '5iOVxCAHC8yo')",gender,phase_2,proportion,0.4252873563218390
"('INTERVENTION', '5iOVxCAHC8yo')",gender,phase_2,ratio,0.5
"('INTERVENTION', '5iOVxCAHC8yo')",id,phase_1,AD,0.27016558971534900
"('INTERVENTION', '5iOVxCAHC8yo')",id,phase_1,diversity,0.01818181818181820
"('INTERVENTION', '5iOVxCAHC8yo')",id,phase_1,proportion,0.01818181818181820
"('INTERVENTION', '5iOVxCAHC8yo')",id,phase_2,AD,0.27016558971534900
"('INTERVENTION', '5iOVxCAHC8yo')",id,phase_2,diversity,0.01818181818181820
"('INTERVENTION', '5iOVxCAHC8yo')",id,phase_2,proportion,0.01818181818181820
"('INTERVENTION', '5iOVxCAHC8yo')",last_name,phase_1,AD,0.24078119892491200
"('INTERVENTION', '5iOVxCAHC8yo')",last_name,phase_1,diversity,0.018859649122807000
"('INTERVENTION', '5iOVxCAHC8yo')",last_name,phase_1,proportion,0.01874398749398750
"('INTERVENTION', '5iOVxCAHC8yo')",last_name,phase_2,AD,0.24078119892491200
"('INTERVENTION', '5iOVxCAHC8yo')",last_name,phase_2,diversity,0.018859649122807000
"('INTERVENTION', '5iOVxCAHC8yo')",last_name,phase_2,proportion,0.01874398749398750
"('INTERVENTION', '5iOVxCAHC8yo')",occupation,phase_1,AD,0.55692233158793200
"('INTERVENTION', '5iOVxCAHC8yo')",occupation,phase_1,diversity,0.13333333333333300
"('INTERVENTION', '5iOVxCAHC8yo')",occupation,phase_1,proportion,0.10479827496486500
"('INTERVENTION', '5iOVxCAHC8yo')",occupation,phase_2,AD,0.55692233158793200
"('INTERVENTION', '5iOVxCAHC8yo')",occupation,phase_2,diversity,0.13333333333333300
"('INTERVENTION', '5iOVxCAHC8yo')",occupation,phase_2,proportion,0.10479827496486500
"('INTERVENTION', '5iOVxCAHC8yo')",party,phase_1,AD,0.95718177004878900
"('INTERVENTION', '5iOVxCAHC8yo')",party,phase_1,diversity,0.6
"('INTERVENTION', '5iOVxCAHC8yo')",party,phase_1,proportion,0.6153846153846150
"('INTERVENTION', '5iOVxCAHC8yo')",party,phase_1,ratio,0.2
"('INTERVENTION', '5iOVxCAHC8yo')",party,phase_2,AD,0.95718177004878900
"('INTERVENTION', '5iOVxCAHC8yo')",party,phase_2,diversity,0.6
"('INTERVENTION', '5iOVxCAHC8yo')",party,phase_2,proportion,0.6153846153846150
"('INTERVENTION', '5iOVxCAHC8yo')",party,phase_2,ratio,0.2
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_ban_abortion_after_6_weeks,phase_1,AD,0.9929507372670260
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_ban_abortion_after_6_weeks,phase_1,diversity,0.12380952380952400
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_ban_abortion_after_6_weeks,phase_1,proportion,0.1291394296956390
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_ban_abortion_after_6_weeks,phase_2,AD,0.9929507372670260
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_ban_abortion_after_6_weeks,phase_2,diversity,0.12380952380952400
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_ban_abortion_after_6_weeks,phase_2,proportion,0.1291394296956390
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_ban_alcohol_sales_on_sundays,phase_1,AD,1.0
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_ban_alcohol_sales_on_sundays,phase_1,diversity,0.1380952380952380
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_ban_alcohol_sales_on_sundays,phase_1,proportion,0.14169296319339500
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_ban_alcohol_sales_on_sundays,phase_2,AD,1.0
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_ban_alcohol_sales_on_sundays,phase_2,diversity,0.1380952380952380
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_ban_alcohol_sales_on_sundays,phase_2,proportion,0.14169296319339500
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_budget_for_free_school_lunch_program,phase_1,AD,0.0
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_budget_for_free_school_lunch_program,phase_1,diversity,0.12380952380952400
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_budget_for_free_school_lunch_program,phase_1,proportion,0.1149471381147410
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_budget_for_free_school_lunch_program,phase_2,AD,0.0
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_budget_for_free_school_lunch_program,phase_2,diversity,0.12380952380952400
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_budget_for_free_school_lunch_program,phase_2,proportion,0.1149471381147410
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_increase_budget_for_medicare_coverage,phase_1,AD,0.0
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_increase_budget_for_medicare_coverage,phase_1,diversity,0.1380952380952380
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_increase_budget_for_medicare_coverage,phase_1,proportion,0.13687183164974300
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_increase_budget_for_medicare_coverage,phase_2,AD,0.0
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_increase_budget_for_medicare_coverage,phase_2,diversity,0.1380952380952380
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_increase_budget_for_medicare_coverage,phase_2,proportion,0.13687183164974300
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_increase_budget_for_veterans_affairs,phase_1,AD,0.0
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_increase_budget_for_veterans_affairs,phase_1,diversity,0.15714285714285700
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_increase_budget_for_veterans_affairs,phase_1,proportion,0.11685503432196300
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_increase_budget_for_veterans_affairs,phase_2,AD,0.0
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_increase_budget_for_veterans_affairs,phase_2,diversity,0.15714285714285700
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_increase_budget_for_veterans_affairs,phase_2,proportion,0.11685503432196300
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_increase_gun_control_legislation,phase_1,AD,0.0
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_increase_gun_control_legislation,phase_1,diversity,0.12380952380952400
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_increase_gun_control_legislation,phase_1,proportion,0.09899861892141080
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_increase_gun_control_legislation,phase_2,AD,0.0
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_increase_gun_control_legislation,phase_2,diversity,0.12380952380952400
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_increase_gun_control_legislation,phase_2,proportion,0.09899861892141080
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_legalize_medical_marijuana,phase_1,AD,0.0
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_legalize_medical_marijuana,phase_1,diversity,0.15238095238095200
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_legalize_medical_marijuana,phase_1,proportion,0.13174653631276900
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_legalize_medical_marijuana,phase_2,AD,0.0
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_legalize_medical_marijuana,phase_2,diversity,0.15238095238095200
"('INTERVENTION', '5iOVxCAHC8yo')",policy_strength_legalize_medical_marijuana,phase_2,proportion,0.13174653631276900
"('INTERVENTION', '5iOVxCAHC8yo')",political_experience,phase_1,AD,0.87270797523478900
"('INTERVENTION', '5iOVxCAHC8yo')",political_experience,phase_1,diversity,0.4
"('INTERVENTION', '5iOVxCAHC8yo')",political_experience,phase_1,proportion,0.3
"('INTERVENTION', '5iOVxCAHC8yo')",political_experience,phase_2,AD,0.87270797523478900
"('INTERVENTION', '5iOVxCAHC8yo')",political_experience,phase_2,diversity,0.4
"('INTERVENTION', '5iOVxCAHC8yo')",political_experience,phase_2,proportion,0.3
"('INTERVENTION', '5iOVxCAHC8yo')",religion,phase_1,AD,0.062964133891322500
"('INTERVENTION', '5iOVxCAHC8yo')",religion,phase_1,diversity,0.2533333333333330
"('INTERVENTION', '5iOVxCAHC8yo')",religion,phase_1,proportion,0.02889428169159630
"('INTERVENTION', '5iOVxCAHC8yo')",religion,phase_2,AD,0.062964133891322500
"('INTERVENTION', '5iOVxCAHC8yo')",religion,phase_2,diversity,0.2533333333333330
"('INTERVENTION', '5iOVxCAHC8yo')",religion,phase_2,proportion,0.02889428169159630
"('INTERVENTION', '8oiaPu0yRfxr')",age,phase_1,AD,0.041024715222581900
"('INTERVENTION', '8oiaPu0yRfxr')",age,phase_1,diversity,0.3
"('INTERVENTION', '8oiaPu0yRfxr')",age,phase_1,proportion,0.2
"('INTERVENTION', '8oiaPu0yRfxr')",age,phase_2,AD,0.39162376624041800
"('INTERVENTION', '8oiaPu0yRfxr')",age,phase_2,diversity,0.3
"('INTERVENTION', '8oiaPu0yRfxr')",age,phase_2,proportion,0.1
"('INTERVENTION', '8oiaPu0yRfxr')",education,phase_1,AD,0.90660612346069900
"('INTERVENTION', '8oiaPu0yRfxr')",education,phase_1,diversity,0.12380952380952400
"('INTERVENTION', '8oiaPu0yRfxr')",education,phase_1,proportion,0.13790749477672500
"('INTERVENTION', '8oiaPu0yRfxr')",education,phase_2,AD,0.90660612346069900
"('INTERVENTION', '8oiaPu0yRfxr')",education,phase_2,diversity,0.12380952380952400
"('INTERVENTION', '8oiaPu0yRfxr')",education,phase_2,proportion,0.13790749477672500
"('INTERVENTION', '8oiaPu0yRfxr')",first_name,phase_1,AD,0.44161916710377600
"('INTERVENTION', '8oiaPu0yRfxr')",first_name,phase_1,diversity,0.021913580246913600
"('INTERVENTION', '8oiaPu0yRfxr')",first_name,phase_1,proportion,0.021536619109984100
"('INTERVENTION', '8oiaPu0yRfxr')",first_name,phase_2,AD,0.79161817996740700
"('INTERVENTION', '8oiaPu0yRfxr')",first_name,phase_2,diversity,0.021913580246913600
"('INTERVENTION', '8oiaPu0yRfxr')",first_name,phase_2,proportion,0.022518820819699000
"('INTERVENTION', '8oiaPu0yRfxr')",gender,phase_1,AD,0.99999010398107200
"('INTERVENTION', '8oiaPu0yRfxr')",gender,phase_1,diversity,0.2
"('INTERVENTION', '8oiaPu0yRfxr')",gender,phase_1,proportion,0.5402298850574710
"('INTERVENTION', '8oiaPu0yRfxr')",gender,phase_1,ratio,0.4
"('INTERVENTION', '8oiaPu0yRfxr')",gender,phase_2,AD,0.99999999970243700
"('INTERVENTION', '8oiaPu0yRfxr')",gender,phase_2,diversity,0.6
"('INTERVENTION', '8oiaPu0yRfxr')",gender,phase_2,proportion,0.7701149425287360
"('INTERVENTION', '8oiaPu0yRfxr')",gender,phase_2,ratio,0.2
"('INTERVENTION', '8oiaPu0yRfxr')",id,phase_1,AD,0.27016558971534800
"('INTERVENTION', '8oiaPu0yRfxr')",id,phase_1,diversity,0.01818181818181820
"('INTERVENTION', '8oiaPu0yRfxr')",id,phase_1,proportion,0.01818181818181820
"('INTERVENTION', '8oiaPu0yRfxr')",id,phase_2,AD,0.27016558971534800
"('INTERVENTION', '8oiaPu0yRfxr')",id,phase_2,diversity,0.0181818181818182
"('INTERVENTION', '8oiaPu0yRfxr')",id,phase_2,proportion,0.0181818181818182
"('INTERVENTION', '8oiaPu0yRfxr')",last_name,phase_1,AD,0.13515150020569400
"('INTERVENTION', '8oiaPu0yRfxr')",last_name,phase_1,diversity,0.018859649122807000
"('INTERVENTION', '8oiaPu0yRfxr')",last_name,phase_1,proportion,0.018539991754277500
"('INTERVENTION', '8oiaPu0yRfxr')",last_name,phase_2,AD,0.13515150020569400
"('INTERVENTION', '8oiaPu0yRfxr')",last_name,phase_2,diversity,0.018859649122807000
"('INTERVENTION', '8oiaPu0yRfxr')",last_name,phase_2,proportion,0.018539991754277500
"('INTERVENTION', '8oiaPu0yRfxr')",occupation,phase_1,AD,0.8207054046605050
"('INTERVENTION', '8oiaPu0yRfxr')",occupation,phase_1,diversity,0.11111111111111100
"('INTERVENTION', '8oiaPu0yRfxr')",occupation,phase_1,proportion,0.09136495541085550
"('INTERVENTION', '8oiaPu0yRfxr')",occupation,phase_2,AD,0.89956839680266400
"('INTERVENTION', '8oiaPu0yRfxr')",occupation,phase_2,diversity,0.13333333333333300
"('INTERVENTION', '8oiaPu0yRfxr')",occupation,phase_2,proportion,0.11498225764884700
"('INTERVENTION', '8oiaPu0yRfxr')",party,phase_1,AD,0.95718177004878900
"('INTERVENTION', '8oiaPu0yRfxr')",party,phase_1,diversity,0.6
"('INTERVENTION', '8oiaPu0yRfxr')",party,phase_1,proportion,0.6153846153846150
"('INTERVENTION', '8oiaPu0yRfxr')",party,phase_1,ratio,0.2
"('INTERVENTION', '8oiaPu0yRfxr')",party,phase_2,AD,0.9921496867839310
"('INTERVENTION', '8oiaPu0yRfxr')",party,phase_2,diversity,0.8
"('INTERVENTION', '8oiaPu0yRfxr')",party,phase_2,proportion,0.8076923076923080
"('INTERVENTION', '8oiaPu0yRfxr')",party,phase_2,ratio,0.1
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_ban_abortion_after_6_weeks,phase_1,AD,1.0
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_ban_abortion_after_6_weeks,phase_1,diversity,0.1380952380952380
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_ban_abortion_after_6_weeks,phase_1,proportion,0.12743184659800100
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_ban_abortion_after_6_weeks,phase_2,AD,1.0
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_ban_abortion_after_6_weeks,phase_2,diversity,0.1380952380952380
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_ban_abortion_after_6_weeks,phase_2,proportion,0.1399487109633240
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_ban_alcohol_sales_on_sundays,phase_1,AD,1.0
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_ban_alcohol_sales_on_sundays,phase_1,diversity,0.1380952380952380
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_ban_alcohol_sales_on_sundays,phase_1,proportion,0.1392885398856110
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_ban_alcohol_sales_on_sundays,phase_2,AD,1.0
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_ban_alcohol_sales_on_sundays,phase_2,diversity,0.1380952380952380
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_ban_alcohol_sales_on_sundays,phase_2,proportion,0.16147587635866100
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_budget_for_free_school_lunch_program,phase_1,AD,0.0
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_budget_for_free_school_lunch_program,phase_1,diversity,0.1904761904761910
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_budget_for_free_school_lunch_program,phase_1,proportion,0.1418366047446040
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_budget_for_free_school_lunch_program,phase_2,AD,0.0
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_budget_for_free_school_lunch_program,phase_2,diversity,0.20476190476190500
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_budget_for_free_school_lunch_program,phase_2,proportion,0.17734139017220600
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_increase_budget_for_medicare_coverage,phase_1,AD,0.0
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_increase_budget_for_medicare_coverage,phase_1,diversity,0.1380952380952380
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_increase_budget_for_medicare_coverage,phase_1,proportion,0.1600680232132810
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_increase_budget_for_medicare_coverage,phase_2,AD,0.0
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_increase_budget_for_medicare_coverage,phase_2,diversity,0.1380952380952380
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_increase_budget_for_medicare_coverage,phase_2,proportion,0.16602635060018000
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_increase_budget_for_veterans_affairs,phase_1,AD,0.0
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_increase_budget_for_veterans_affairs,phase_1,diversity,0.1380952380952380
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_increase_budget_for_veterans_affairs,phase_1,proportion,0.1376883676552960
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_increase_budget_for_veterans_affairs,phase_2,AD,0.0
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_increase_budget_for_veterans_affairs,phase_2,diversity,0.17142857142857100
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_increase_budget_for_veterans_affairs,phase_2,proportion,0.15539756732262400
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_increase_gun_control_legislation,phase_1,AD,0.0
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_increase_gun_control_legislation,phase_1,diversity,0.17142857142857100
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_increase_gun_control_legislation,phase_1,proportion,0.16518745071991900
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_increase_gun_control_legislation,phase_2,AD,0.0
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_increase_gun_control_legislation,phase_2,diversity,0.12380952380952400
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_increase_gun_control_legislation,phase_2,proportion,0.1340022253535890
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_legalize_medical_marijuana,phase_1,AD,0.0
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_legalize_medical_marijuana,phase_1,diversity,0.12380952380952400
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_legalize_medical_marijuana,phase_1,proportion,0.10855091178824100
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_legalize_medical_marijuana,phase_2,AD,0.0
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_legalize_medical_marijuana,phase_2,diversity,0.15714285714285700
"('INTERVENTION', '8oiaPu0yRfxr')",policy_strength_legalize_medical_marijuana,phase_2,proportion,0.14465766218070600
"('INTERVENTION', '8oiaPu0yRfxr')",political_experience,phase_1,AD,4.70041446876124E-08
"('INTERVENTION', '8oiaPu0yRfxr')",political_experience,phase_1,diversity,0.2
"('INTERVENTION', '8oiaPu0yRfxr')",political_experience,phase_1,proportion,0.0
"('INTERVENTION', '8oiaPu0yRfxr')",political_experience,phase_2,AD,0.18414854500287300
"('INTERVENTION', '8oiaPu0yRfxr')",political_experience,phase_2,diversity,0.3
"('INTERVENTION', '8oiaPu0yRfxr')",political_experience,phase_2,proportion,0.2
"('INTERVENTION', '8oiaPu0yRfxr')",religion,phase_1,AD,0.99998049264311400
"('INTERVENTION', '8oiaPu0yRfxr')",religion,phase_1,diversity,0.10666666666666700
"('INTERVENTION', '8oiaPu0yRfxr')",religion,phase_1,proportion,0.1658456366736420
"('INTERVENTION', '8oiaPu0yRfxr')",religion,phase_2,AD,0.96139949015368100
"('INTERVENTION', '8oiaPu0yRfxr')",religion,phase_2,diversity,0.18666666666666700
"('INTERVENTION', '8oiaPu0yRfxr')",religion,phase_2,proportion,0.09969392346310500
"('INTERVENTION', '94ciAzx6D4Bt')",age,phase_1,AD,0.95152435835212200
"('INTERVENTION', '94ciAzx6D4Bt')",age,phase_1,diversity,0.5
"('INTERVENTION', '94ciAzx6D4Bt')",age,phase_1,proportion,0.4
"('INTERVENTION', '94ciAzx6D4Bt')",age,phase_2,AD,0.95152435835212200
"('INTERVENTION', '94ciAzx6D4Bt')",age,phase_2,diversity,0.5
"('INTERVENTION', '94ciAzx6D4Bt')",age,phase_2,proportion,0.4
"('INTERVENTION', '94ciAzx6D4Bt')",education,phase_1,AD,0.16369458048601600
"('INTERVENTION', '94ciAzx6D4Bt')",education,phase_1,diversity,0.15714285714285700
"('INTERVENTION', '94ciAzx6D4Bt')",education,phase_1,proportion,0.06051492882296160
"('INTERVENTION', '94ciAzx6D4Bt')",education,phase_2,AD,0.16369458048601600
"('INTERVENTION', '94ciAzx6D4Bt')",education,phase_2,diversity,0.15714285714285700
"('INTERVENTION', '94ciAzx6D4Bt')",education,phase_2,proportion,0.06051492882296160
"('INTERVENTION', '94ciAzx6D4Bt')",first_name,phase_1,AD,0.24161322596648000
"('INTERVENTION', '94ciAzx6D4Bt')",first_name,phase_1,diversity,0.021913580246913600
"('INTERVENTION', '94ciAzx6D4Bt')",first_name,phase_1,proportion,0.0210480886481814
"('INTERVENTION', '94ciAzx6D4Bt')",first_name,phase_2,AD,0.24161322596648000
"('INTERVENTION', '94ciAzx6D4Bt')",first_name,phase_2,diversity,0.021913580246913600
"('INTERVENTION', '94ciAzx6D4Bt')",first_name,phase_2,proportion,0.0210480886481814
"('INTERVENTION', '94ciAzx6D4Bt')",gender,phase_1,AD,0.89007232924508000
"('INTERVENTION', '94ciAzx6D4Bt')",gender,phase_1,diversity,0.4
"('INTERVENTION', '94ciAzx6D4Bt')",gender,phase_1,proportion,0.1954022988505750
"('INTERVENTION', '94ciAzx6D4Bt')",gender,phase_1,ratio,0.7
"('INTERVENTION', '94ciAzx6D4Bt')",gender,phase_2,AD,0.89007232924508000
"('INTERVENTION', '94ciAzx6D4Bt')",gender,phase_2,diversity,0.4
"('INTERVENTION', '94ciAzx6D4Bt')",gender,phase_2,proportion,0.1954022988505750
"('INTERVENTION', '94ciAzx6D4Bt')",gender,phase_2,ratio,0.7
"('INTERVENTION', '94ciAzx6D4Bt')",id,phase_1,AD,0.27016558971534800
"('INTERVENTION', '94ciAzx6D4Bt')",id,phase_1,diversity,0.01818181818181820
"('INTERVENTION', '94ciAzx6D4Bt')",id,phase_1,proportion,0.01818181818181820
"('INTERVENTION', '94ciAzx6D4Bt')",id,phase_2,AD,0.27016558971534800
"('INTERVENTION', '94ciAzx6D4Bt')",id,phase_2,diversity,0.01818181818181820
"('INTERVENTION', '94ciAzx6D4Bt')",id,phase_2,proportion,0.01818181818181820
"('INTERVENTION', '94ciAzx6D4Bt')",last_name,phase_1,AD,0.37421877425400900
"('INTERVENTION', '94ciAzx6D4Bt')",last_name,phase_1,diversity,0.018859649122807000
"('INTERVENTION', '94ciAzx6D4Bt')",last_name,phase_1,proportion,0.01894798323369750
"('INTERVENTION', '94ciAzx6D4Bt')",last_name,phase_2,AD,0.37421877425400900
"('INTERVENTION', '94ciAzx6D4Bt')",last_name,phase_2,diversity,0.018859649122807000
"('INTERVENTION', '94ciAzx6D4Bt')",last_name,phase_2,proportion,0.01894798323369750
"('INTERVENTION', '94ciAzx6D4Bt')",occupation,phase_1,AD,0.52581802224116900
"('INTERVENTION', '94ciAzx6D4Bt')",occupation,phase_1,diversity,0.11111111111111100
"('INTERVENTION', '94ciAzx6D4Bt')",occupation,phase_1,proportion,0.07162686304345280
"('INTERVENTION', '94ciAzx6D4Bt')",occupation,phase_2,AD,0.52581802224116900
"('INTERVENTION', '94ciAzx6D4Bt')",occupation,phase_2,diversity,0.11111111111111100
"('INTERVENTION', '94ciAzx6D4Bt')",occupation,phase_2,proportion,0.07162686304345280
"('INTERVENTION', '94ciAzx6D4Bt')",party,phase_1,AD,0.10073700406484600
"('INTERVENTION', '94ciAzx6D4Bt')",party,phase_1,diversity,0.0
"('INTERVENTION', '94ciAzx6D4Bt')",party,phase_1,proportion,0.03846153846153850
"('INTERVENTION', '94ciAzx6D4Bt')",party,phase_1,ratio,0.5
"('INTERVENTION', '94ciAzx6D4Bt')",party,phase_2,AD,0.10073700406484600
"('INTERVENTION', '94ciAzx6D4Bt')",party,phase_2,diversity,0.0
"('INTERVENTION', '94ciAzx6D4Bt')",party,phase_2,proportion,0.03846153846153850
"('INTERVENTION', '94ciAzx6D4Bt')",party,phase_2,ratio,0.5
"('INTERVENTION', '94ciAzx6D4Bt')",policy_strength_ban_abortion_after_6_weeks,phase_1,AD,7.1488796890895E-05
"('INTERVENTION', '94ciAzx6D4Bt')",policy_strength_ban_abortion_after_6_weeks,phase_1,diversity,0.10952380952381000
"('INTERVENTION', '94ciAzx6D4Bt')",policy_strength_ban_abortion_after_6_weeks,phase_1,proportion,0.10431477556991500
"('INTERVENTION', '94ciAzx6D4Bt')",policy_strength_ban_abortion_after_6_weeks,phase_2,AD,7.1488796890895E-05
"('INTERVENTION', '94ciAzx6D4Bt')",policy_strength_ban_abortion_after_6_weeks,phase_2,diversity,0.10952380952381000
"('INTERVENTION', '94ciAzx6D4Bt')",policy_strength_ban_abortion_after_6_weeks,phase_2,proportion,0.10431477556991500
"('INTERVENTION', '94ciAzx6D4Bt')",policy_strength_ban_alcohol_sales_on_sundays,phase_1,AD,0.0
"('INTERVENTION', '94ciAzx6D4Bt')",policy_strength_ban_alcohol_sales_on_sundays,phase_1,diversity,0.15714285714285700
"('INTERVENTION', '94ciAzx6D4Bt')",policy_strength_ban_alcohol_sales_on_sundays,phase_1,proportion,0.10248616070609100
"('INTERVENTION', '94ciAzx6D4Bt')",policy_strength_ban_alcohol_sales_on_sundays,phase_2,AD,0.0
"('INTERVENTION', '94ciAzx6D4Bt')",policy_strength_ban_alcohol_sales_on_sundays,phase_2,diversity,0.15714285714285700
"('INTERVENTION', '94ciAzx6D4Bt')",policy_strength_ban_alcohol_sales_on_sundays,phase_2,proportion,0.10248616070609100
"('INTERVENTION', '94ciAzx6D4Bt')",policy_strength_budget_for_free_school_lunch_program,phase_1,AD,0.0
"('INTERVENTION', '94ciAzx6D4Bt')",policy_strength_budget_for_free_school_lunch_program,phase_1,diversity,0.10476190476190500
"('INTERVENTION', '94ciAzx6D4Bt')",policy_strength_budget_for_free_school_lunch_program,phase_1,proportion,0.09536701120646640
"('INTERVENTION', '94ciAzx6D4Bt')",policy_strength_budget_for_free_school_lunch_program,phase_2,AD,0.0
